uid	text	label	metadata__balanced_train	metadata__row_number
16316	#WhyIMarch Because it looks more dramatic than my usual walking style.	1	1	16316
11124	#WhyIMarch I march because I've been over talked, groped, yelled over, discriminated against, and oppressed. I'm marching for women's (1/2)	1	0	11124
5773	#WhyIMarch \Now comes the time to stand together in unity, love, peace and solidarity. We are all we got\ - #SirMaejor #AtlantaMarch https://t.co/IbV4f2WPaY	1	0	5773
5414	#WhyIMarch for my girls, for their future, for respect, for equality. NZ womens march.	1	0	5414
15429	#WhyIMarch to honor the women who fought before us, we cannot succeed when half of us are held back https://t.co/yjUYBNT551	1	0	15429
12338	#WhyIMarch to let the world know that we do not support him	1	0	12338
3405	#WhyIMarched Because I looked at the \abuse control wheel\ &amp; realized churches shame you to get you to not think for yourself! #WomensMarch	1	0	3405
2952	#WhyWeMarch 1) fat, 2) ugly, 3) sexually frustrated, 4) depressed, 5) impressionable, 6) mentally ill 7) gay\n\n#WomensMarch	0	1	2952
778	#Woke Women of LA where yall at? #WomensMarch ✊🏾 https://t.co/G9bHVHqLGY	1	0	778
12794	#Women 's Rights are human rights - UN women's conference Beijing https://t.co/zQNcNVnMyD	1	0	12794
8286	#Women are officially roaring! I think Omar would agree, if you're going to come at the king (QUEEN), you best not miss! #WeAreComingForYou✊ https://t.co/6EaY6dqyQy	1	0	8286
217	#WomenRightsAreHumanRights - Pictures From Women’s Marches Around the World https://t.co/qGGt96wTby #WomensMarch	1	0	217
13604	#WomenWhoHaveInspiredMe #WomensMarch the women and men who marched around the world for our rights as women. You inspire me, thank you!	1	0	13604
14903	#WomenWhoHaveInspiredMe everyone at #WomensMarch , thank you ❤️	1	0	14903
11615	#WomensMarch\n\n#WomensMarchOnWashington \n\nUnited https://t.co/mdRdQ2NesV	1	0	11615
15374	#WomensMarch\n\nGive your heads a shake- stop listening to this creature from the Fat $$$ Lagoon https://t.co/qDZh1okjTk	1	0	15374
10476	#WomensMarch\n If you find yourself getting attacked by a knife just pull out some lettuce and bread. Instincts will kick in 😉😂	1	1	10476
8419	#WomensMarch\nDump #Trump\n\n\@sbstryker: Imagine being so awful you have Satanists out there protesting on Day One.\n\nhttps://t.co/Z3wNSn8qqf\""""	1	0	8419
12650	#WomensMarch\nIt was obvious, that George Soros has his dirty fingers in this protest.	1	0	12650
15381	#WomensMarch\nSwansea\n#النصر_الفيحاء\n#CBLoL\n#amici16\n#WomenWhoHaveInspiredMe\nMata\n Do you like?\nhttps://t.co/IUV2krvQdO\n 6	1	1	15381
10393	#WomensMarch\nWhy all the women tweeting this? Go out there	1	0	10393
17447	#WomensMarch\ngirls are strong, girls are empowered, girls are kind, girls are everything, girls just wanna have fun	1	0	17447
10334	#WomensMarch\n\n So https://t.co/wnihrNCIXW even don\t know what you want.Respection is from you heart,not others.	1	0	10334
9752	#WomensMarch\n\nFrom Dublin: https://t.co/Epqvl9SNg8	1	0	9752
3266	#WomensMarch\n\nFrom my hometown, Chattanooga, Tennessee USA: https://t.co/DK6u85emHS	1	0	3266
13497	#WomensMarch\n\nfrom Prague: https://t.co/cuAnCLtXmI	1	0	13497
1742	#WomensMarch\n#Endeavour\n#JustOnceIWish\n#GBvsATL \n\nThe difference between women's rights in Christianity and Islam ⬇\n\nhttps://t.co/AyX7d4ycU0	1	0	1742
11898	#WomensMarch \n\nInspirational #PKK women fighters \n\nkicking #Obama &amp; #Clinton's creation #Daesh's arse.\n\n#auspol https://t.co/ANnBuG3YYw	1	0	11898
10335	#WomensMarch \n\n\@MyannaBuring: One of my favourite pictures of the day:\n#womensmarchlondon\n\nhttps://t.co/DyLIrOhy3s\""""	1	0	10335
17043	#WomensMarch \n(53% to be very accurate) https://t.co/bNJY29kIFr	1	0	17043
17620	#WomensMarch \n10 Reasons Keith Ellison Should Terrify You\nhttps://t.co/OJPQ0ECtOT	1	0	17620
15185	#WomensMarch \nDO THIS NOW\nCNN is barely covering \nText CNN (space) TELL THEM TO COVER the speeches \n55333 (don't forget the space after CNN)	1	0	15185
6353	#WomensMarch \nI may not be to attend; but you have my full support.\n(Apologies for the vulgar language) https://t.co/trJPvLXBHS	1	0	6353
14633	#WomensMarch \nThe signs\nThe turnouts across the world\nThe support\nThe fight to stand up for what we deserve. \nI'm so overwhelmed\n✊🏻✊🏼✊🏽✊🏾✊🏿💜	1	0	14633
7077	#WomensMarch \nWoman in Saudi Arabia faces calls for her EXECUTION after being pictured without a hijab.\n\nhttps://t.co/yDF6lCte4I	0	1	7077
11650	#WomensMarch \n\nuseful idiots	1	0	11650
3431	#WomensMarch \n#History Made https://t.co/GvrKu9WulK	1	1	3431
10456	#WomensMarch \n@wesfeltondc with @repostapp\n・・・\n#womensmarchonwashington \n#dc #dcmetro https://t.co/CqICyVHzWe https://t.co/r6kUr7kvPn	1	1	10456
14252	#WomensMarch \nDisgusting,  Vulgar,  Hateful, Disrespectful, group of people who do not speak for real women.	1	1	14252
17508	#WomensMarch \nMakes me so mad! We've worked so hard, so long-Marched on State Capitol for ERA twice when I was 18-19! https://t.co/XwpvxjkAyo	1	0	17508
14609	#WomensMarch   \n\nWomen's March On Washington DC \n\nMuslims are one reason #WhyIMarch https://t.co/sPqW5ODYLu	1	0	14609
8056	#WomensMarch    Tolerant NAZI liberal makes threat https://t.co/5jK8pUVSAc	0	1	8056
13522	#WomensMarch    What a crowd!!! https://t.co/XPCBZJm3KZ	1	0	13522
12923	#WomensMarch   #WomensMarchOnWashington #WomensMarchparis / Paris @WomensMarchNYC #womensrights #Voltuan activist &amp; @FEMEN_Movement @AFP https://t.co/JxTkX3zaDi	1	0	12923
18210	#WomensMarch   #WomensMarchOnWashington #WomensMarchparis / Paris @WomensMarchNYC #womensrights #Voltuan activist @MMFlint @BiancaJagger https://t.co/cah1kvgCHz	1	0	18210
5047	#WomensMarch   I am going.	1	0	5047
11375	#WomensMarch  - \black activist ...advised “white allies” to listen more and talk less.\ 😂 @realDonaldTrump https://t.co/Bf49vrlEWz	1	0	11375
7757	#WomensMarch  Could it b they resent being represented by the Minority &amp; When they represent the Majority,Why?  https://t.co/NV2ynhebNB	1	0	7757
10193	#WomensMarch  Easiest way for anyone to get away with negativity towards women is to declare themselves Muslim then you get a free pass	0	1	10193
14760	#WomensMarch  Today we soared as one, united in seeking equality in all things, for ALL women, in all ways. I think my sign made my point. https://t.co/gnPnMPBpXJ	1	0	14760
15051	#WomensMarch  We have People Power..Resistance..Resistance,,By any Means Neccessary!!! #TrumpNotMyPresident	1	0	15051
7840	#WomensMarch  Wonderful that the Women's March protests  brought out significantly more people than those for Trump's inauguration.	1	0	7840
11031	#WomensMarch  from around the world are truly inspiring. Let's keep working for a better world for women and girls everywhere.❤❤❤❤👏👏👏	1	1	11031
9585	#WomensMarch  in Boston\n\nscreen cap from WCVB https://t.co/yVVSPihk9s	1	1	9585
3334	#WomensMarch  love them https://t.co/Fpar9K2In2	1	1	3334
10973	#WomensMarch  please take a stand in the bullying of an innocent child. Practice what you preach! #BarronTrump	0	1	10973
17164	#WomensMarch  too bad none of them know how to vote.	0	1	17164
19292	#WomensMarch #AbortionIsMurder How can be #AbortionPositive according to #PlannedParenthood ?? #abortionhurtswomen #defundPP https://t.co/6f1nyw456f	0	1	19292
9732	#WomensMarch #Clueless morons. https://t.co/KisYP94kCi	1	1	9732
17068	#WomensMarch #FakeWomensMarch :is there anything more anti woman than abortion? killing baby women? #antiwomensmarch	0	1	17068
13004	#WomensMarch #IWillGoOut #SheThePeople What will you tell your daughters about 2017? https://t.co/oONXSeDAk9	1	0	13004
19527	#WomensMarch #MarchOnWashington Commemorative Official Women's March on Washington Apparel on @Bonfire https://t.co/bPibTjtjYE https://t.co/RWKs1dzUsi	1	0	19527
13919	#WomensMarch #Michigan @ #WashingtonDC #Latinos present! #Women #SaturdayMotivation https://t.co/onLYfvwyNW	1	0	13919
10672	#WomensMarch #MillionWomanMarch in a nutshell... https://t.co/4UpNbJ04Nf	1	0	10672
16266	#WomensMarch #NYC #nycwomensmarch amazing crowd! https://t.co/ep1Skh7ZVy	1	0	16266
18035	#WomensMarch #Oakland Don't let them tell you this is over. Make this nation #ungovernable. Millions of us can walk like an Egyptian (2011). https://t.co/sF2NnV5RnN	1	0	18035
14080	#WomensMarch #Peace #Tollerance #Rights #SaveEarth #LoveNature IN FUR...AMERICAN HYPOCRISY.\nRIDICULOUS SOCIETY. https://t.co/swF4DOWyoF	1	1	14080
1255	#WomensMarch #Pussies #Formation #Bey #Women #Meow #Kitties #cats #CatsOfInstagram #🐱 @ Women's… https://t.co/bMqVa7bUJy	1	0	1255
14661	#WomensMarch #ResistFromDay1 As long as we keep telling Trump we don't like him we're in charge &amp; he'll continue to lose his mind? Like it!	1	0	14661
9545	#WomensMarch #TheResistance\n\nBedbound, I cannot march, I can tell you from experience, use what you have before you lose what you have.	1	1	9545
4772	#WomensMarch #WMNYC so proud to be a part of this day! https://t.co/DCpAnntQSp	1	0	4772
4869	#WomensMarch #WMWYYC Together we can change the world. https://t.co/nh5K4pwNhv	1	1	4869
2606	#WomensMarch #WhyIMarch #to speak out internationally against tyranny https://t.co/ll7TeIN3Cn	1	0	2606
2313	#WomensMarch #WhyIMarch Because women in the US are 16 times more likely to be killed with a gun than women in other developed countries. https://t.co/3NEuVITfSF	1	0	2313
13605	#WomensMarch #WomensMarch I'm seeing amazing pictures &amp; footage from D.C., Chicago, St. Louis..and even Europe (London, Stockholm, Prague)	1	0	13605
9683	#WomensMarch #WomensMarchOnWashington  Alicia Keys' \Girl On Fire\ Speech, Performance At The Women's March On ... https://t.co/a6ieAR1hhf	1	0	9683
8017	#WomensMarch #WomensMarchOnWashington #whyIMarch For my friends with an autistic son	1	0	8017
5851	#WomensMarch #WomensMarchOnWashington #womensmarchlondon #WomensMarchparis / Paris #Voltuan activist @isulanabianchi @EricBattistelli https://t.co/vrOXPlC8jn	1	1	5851
9962	#WomensMarch #WomensMarchOnWashington Great sign. https://t.co/OK43uEzxCK	1	0	9962
8384	#WomensMarch #WomensMarchOnWashington Some women just won't think beyond their own selfishness #BiggerPictureSister https://t.co/3vTvDI30Ct	0	1	8384
7340	#WomensMarch #WomensMarchOnWashington \nYou do not speak for me. https://t.co/8cn1IyqUCx	0	1	7340
3696	#WomensMarch #WomensMarchOnWashington extremely joyed to have been a part of it!!	1	0	3696
14768	#WomensMarch #WomensMarchOnWashington headed by Islamist Sharia Law abuser/killer of ♀&amp; children►https://t.co/HGMGaT7vyW https://t.co/HSXOM0qN6U	0	1	14768
6759	#WomensMarch #WomensMarchStatistics Most \protesters\ are (still) simply misinformed or uninformed.\n\nhttps://t.co/u8Wps5VlVQ	0	1	6759
17155	#WomensMarch #Worldwide 😻 #FuckingAwesome {37 Stunning Photos From Women's Marches Around The World} https://t.co/35Yl8jWrNK	1	0	17155
4890	#WomensMarch #americasvoice women rocks !!🦋❤ https://t.co/4rQhalbyHw	1	0	4890
15643	#WomensMarch #feminism #seattle #WomensMarchOnWashington  love my unified city, Seattle! https://t.co/zj8pcRtOaW	1	0	15643
15597	#WomensMarch #goodtrouble f**k yeah! Only weak men fear Strong Women. THANK YOU for what you are ALL Giving, Enduring &amp; Showing the World‼️ https://t.co/kqWWNo44Oh	1	0	15597
17244	#WomensMarch #islam gotta love it https://t.co/SkSdsOV3zm	1	0	17244
13349	#WomensMarch #johnlewis a hero for the ages- \I know something about Marching\  #NotMyPresident	1	0	13349
15900	#WomensMarch #leftisthavenoclass this is how feminist treat children! @sarahmccammon https://t.co/L9aCZ6Mzbd	0	1	15900
15714	#WomensMarch #macroSW marching for love, peace, and justice. Marching to keep protection for those with chronic illnesses like cancer https://t.co/xhzT0YAblN	1	0	15714
2521	#WomensMarch #realDonaldTrump I'll be marching in Chicago on 21st w/ many others in US and world. Make America Dignified Again!	1	0	2521
13039	#WomensMarch #solidarity \open your heart ❤️ to patriotism there is no room for prejudice\ @POTUS 🇺🇸 #SupportOurTroops #SupportOurPresident	1	1	13039
8659	#WomensMarch #tcot #tlot\nGawd! Yuck! 😜\nHow can anyone take these lunatic #Liberal clowns seriously?\nI'm caught between laughing &amp; gagging https://t.co/XekLALUpgw	0	1	8659
12526	#WomensMarch #toddleractivist #OneforOne I was one proud mom today! https://t.co/ia6HEtBFMW	1	0	12526
11431	#WomensMarch #womensmarchlondon #nastywomenunite \I am woman, hear me roar\ Photo @Reuters https://t.co/8wVZk3WRp6	1	0	11431
18543	#WomensMarch #womensmarchonRaleigh Today, we made history. Keep fighting every day, and make that pussy grab back! https://t.co/RkOE6K5ODv	1	0	18543
14019	#WomensMarch #womensmarchsydney was a photographers dream. https://t.co/s3ej1hMJQN	1	1	14019
13641	#WomensMarch 'She may not be a Lady, but she's ALL WOMAN'...🙄 https://t.co/meduZC9kVz	1	0	13641
7693	#WomensMarch (@ Downtown Riverside in Riverside, CA) https://t.co/sAlhg1mWKz https://t.co/bUNu0xPB7q	1	0	7693
1982	#WomensMarch , it is time to learn about the Arabic/Islamic slave trade.	0	1	1982
867	#WomensMarch - The 21st January 2017 was a memorable and also sad day in modern history. Memorable that... https://t.co/zdAJPRUyZb	1	0	867
10356	#WomensMarch - Uncle Hotep chimes in https://t.co/xSXSVtUWno via @YouTube	1	0	10356
3631	#WomensMarch - a snapshot of the route near the Canadian embassy https://t.co/mu7bSc6RWM	1	0	3631
10385	#WomensMarch - because 40 years of lying and criminal activity couldn't win the presidency.	0	1	10385
19580	#WomensMarch -come on fellow marchers. Perfect time to support people with #disabilities or illnesses. Call Congress https://t.co/sbU9mNjBFO	1	0	19580
11909	#WomensMarch ...a whole movement  focusing on rights that aren't even being threatened. Way to go girls! !	0	1	11909
19029	#WomensMarch ..kinda funny how all of this will only inflate Trump's ego more. He has figuratively grabbed millions of women by the pussy	1	0	19029
5628	#WomensMarch 01/21/17 Never forget this date (I hope there will be others) &amp; all these celebritries who fight for our rights &amp; voices ✊🏻✊🏽✊🏿 https://t.co/gBAg6YJLdv	1	1	5628
8095	#WomensMarch 10x larger than Feminism https://t.co/109IJZLpFn abortion on demand,free diet on decline.Stupid left!\n#FatFactCheck #Feminism https://t.co/QD5rjvATrQ	0	1	8095
2721	#WomensMarch 8th &amp; Independence https://t.co/zUNgsPzhyY	1	0	2721
19408	#WomensMarch : im honestly just so inspired and im proud to be a female, im proud to be an american and im proud to be AGAINST TRUMP✊🏼💗	1	0	19408
15172	#WomensMarch = marching for \women's rights\ but what about rights of the #preborn #unborn? Life begins @ conception\nhttps://t.co/3C52jHNBXz	1	0	15172
18634	#WomensMarch @ Texas State Capitol https://t.co/exV6TGbZWK	1	0	18634
19418	#WomensMarch @ The Mall (Washington DC) https://t.co/7KRWeVWfBR	1	0	19418
2227	#WomensMarch @AshleyJudd fiery speech. Pink against travesty.	1	0	2227
3219	#WomensMarch @SenDuckworth Tammy Duckworth https://t.co/5Gs2goom8m	1	0	3219
6215	#WomensMarch @SenSanders All I can say is I am very proud of these women. The numbers at the marches are very under reported. Millions	1	0	6215
12739	#WomensMarch @katyperry  \nMore Unity. Protection. Power. Progress. WOMEN RISE UP! https://t.co/ej0LlxO6zL	1	0	12739
3105	#WomensMarch @realDonaIdTrump Hillary may have lost the fight, but she started a revolution of change! A FAR GREATER ACCOMPLISHMENT !	1	1	3105
1161	#WomensMarch @tomperez \Stop fretting &amp; start fighting, TODAY\""""	1	0	1161
19525	#WomensMarch @womensmarch Hysterical Dem Billionaire tools. (Maybe this guy was prospecting?) https://t.co/Oxu8caKLN8	0	1	19525
7181	#WomensMarch @womensmarch We the people run the world.....@CNN It's millions of people around the world, not thousands...the beginning	1	0	7181
12227	#WomensMarch ATL is today at 2 at the civic center. Who's all going ??	1	1	12227
4535	#WomensMarch ATTENTION #TrumpInaugural https://t.co/7f2l8EsOZR https://t.co/3h2BnptlrP	1	0	4535
5251	#WomensMarch Amazing!!👍👏👊😍 https://t.co/wJ5cKDuV41	1	1	5251
17540	#WomensMarch Amsterdam amazing foto's! Proud!	1	0	17540
17053	#WomensMarch Around the Nation\n\nan estimated 200,000 people could join the march in #Washington, which will begin at 10 a.m. https://t.co/75h0VjKvxx	1	0	17053
12553	#WomensMarch As women demand more &amp; more attention, more men realize the *need* for a woman is obsolete and is content to let socity crash.	0	1	12553
16946	#WomensMarch Austin https://t.co/wZvpHPvZ6o	1	0	16946
8716	#WomensMarch BECAUSE THIS NATION IS UNDER CONTROL OF A MISOGYNISTIC PIG	1	1	8716
13837	#WomensMarch BEST DAY EVER 😚❤🚺	1	0	13837
13015	#WomensMarch BETSY DeVos &amp; Clan RAPED Michigan &amp; my kids' education! #NotMySOE #DumpDeVos #DeVosExposed #ALECExposed #HIGHonKoch #Bernie2020 https://t.co/9lfaD1hgt2	1	0	13015
9795	#WomensMarch Be like Real Men..say https://t.co/f3PXEL107Q	1	1	9795
1932	#WomensMarch Beautiful and smart, Ivanka would really get the feminist marching. Can't be both, not fair. https://t.co/rbsVbAUY88	1	0	1932
13159	#WomensMarch Beautiful womens	1	0	13159
19546	#WomensMarch Best sign of the day in #EugeneOR https://t.co/vFmPK4e2JJ	1	0	19546
9455	#WomensMarch Big response from Lafayette, Indiana and surrounding counties. https://t.co/2qM6NCqOK6	1	1	9455
15048	#WomensMarch Black Muslim woman rapper \I am a revolutionary \""""	1	0	15048
1817	#WomensMarch Boise, Idaho\nEquality and Justice for All\n@floridarenz @Soccerboy16102 https://t.co/9LtENQXuMC	1	0	1817
10634	#WomensMarch Boston https://t.co/0TjEDkEqBc	1	0	10634
17036	#WomensMarch Build Labor,Black &amp; Brown Self-Defense Guards Against Racist Police Terror! https://t.co/GR1kVoZ4yl  607	1	0	17036
