uid	text	label	metadata__row_number
1575	Al Gore, Joe Biden, Bill Clinton, Mark Spitzer,  Anthony Wiener, and many other Democrats are all  sexual predators.  Kavanaugh is falsely accused and should be confirmed. https://t.co/3scuWfn0qY	1	1575
543	Alyssa Milano: I was sexually assaulted as a teen. Here’s why I didn’t report. #Kavanaugh @realDonaldTrump https://t.co/6NaFwZT3S3	0	543
847	Analysis | ‘Kavanaugh will be on the U.S. Supreme Court’: McConnell just erased any doubt about Republicans' intentions to hear Ford out https://t.co/7a1GJbXd41	0	847
2471	And I also remind you, that if “they’re operatives” is the only thing you say about this video and not also “but 70% of Republican women still support Kavanaugh” then you are missing the danger of white women’s allegiance to white supremacy and patriarchy. Those women hurt us all	0	2471
1182	BTW, the Lawyer is Trump-hating #Liberal activist ... #KavanaughAccuser https://t.co/OtkVvTXiVw	1	1182
2437	Being a rapist paradise, it's no shock that Alaska has a serious opioid abuse problem.    Oh by the way is #Kavanaugh still a swell guy?   #AMDG   https://t.co/TlMSB23n82 https://t.co/EIuLuLy3vi	0	2437
671	Best result will be if Prof Ford files a criminal complaint against Judge #Kavanaugh &amp; Montgomery county indicts him. It will show victims coming forward can result in prosecution. @GOP hatred of women is so far ingrained they will vote to confirm. So indict him. @ChuckGrassley	0	671
2832	Blasey Ford's Female Classmate, Her Last Named Witness, Doesn't Recall Ever Attending Party With Kavanaugh https://t.co/d27UHfc6xJ	1	2832
2644	Brett Kavanaugh has a pattern of implausible claims about sexual misconduct https://t.co/OrpEJPgIOf https://t.co/T0J1HQDxNM	0	2644
598	Brett Kavanaugh is the least popular Supreme Court nominee in 30 years	0	598
862	Brett Kavanaugh to be confirmed --Alleged Dr. Ford has suffered Schizophrenia is a mystery, a puzzle with missing pieces. This complex biochemical brain disorder affects a person’s ability to determine what is reality and what is not. DiFi needs to be removed from the office. https://t.co/fTAXowyWdE	1	862
1294	Brett Kavanaugh to be confirmed --Alleged Dr. Ford has suffered Schizophrenia is a mystery, a puzzle with missing pieces. This complex biochemical brain disorder affects a person’s ability to determine what is reality and what is not. https://t.co/Pk5KXkHfRj	1	1294
3105	By the WH is trying to save Kavanaugh’s ass won’t this mean he will owe thing many favors? https://t.co/d4S87PCPBs	0	3105
3380	CERTIFIABLE!!!!-----Ben Carson ties Kavanaugh allegation to centuries-old socialist group @CNNPolitics https://t.co/I7SxvyxKEj	1	3380
3117	CNN Panel Goes Rogue as Every Woman Defends Kavanaugh https://t.co/1tiVcjHs3x	1	3117
2994	Clinton calls for FBI to investigate Kavanaugh allegations: It’s a 'fair request’ https://t.co/KoLcNwW4Cc #feinstein ChARGE Feinstein - deliberate violation of Ford's privacy.	0	2994
582	Dear God,   I pray that the amount of people I triggered this morning by merely defending due process for #Kavanaugh are representative of a very very small minority of the American people. Because holy crap-if this is the majority, America is fucked.  Amen.	1	582
1343	Democrat Kirsten Gillibrand Who Leads Charge Against Judge Kavanaugh Was Involved in AT LEAST TWO Other Sex Assault Hoaxes -  https://t.co/jh6wCecbNN via @gatewaypundit	1	1343
2902	Democrats float more Kavanaugh investigations, impeachment even if he is confirmed  https://t.co/cxbaVZcLPd	1	2902
1070	Democrats float more Kavanaugh investigations, impeachment even if he is confirmed https://t.co/ud7LoHhHeU #FoxNews I only hope one of their family members NEVER goes through this. Disgusting !	1	1070
986	Dershowitz, Civil liberties have 2 b complied w,...we don’t hear from @ACLU...accuser’s lawyer says accused goes 1st-a fundamental denial of due process. That’s not Anglo-American system of justice. https://t.co/HBHJlsn4UT	1	986
404	Does anyone know why no one on the Judiciary Committee asked Kavanaugh about who paid off his debt?	0	404
2260	Dude if the GOP manages to confirm Kavanaugh before midterm elections, the Democrats are going to lose any chance they have of a blue wave. Period. They’ve made such a big deal of this that a defeat on either side will be incredibly demoralizing	0	2260
434	GOP Staff Questioned Kavanaugh After Allegations Surfaced. Dems Refused To Participate https://t.co/fforeKnnIp	1	434
2475	George Soros, a rich old white man, is funding the lawyers attempting to derail the #Kavanaugh nomination.    Collusion with the democrats!	1	2475
3083	Grassley grants Kavanaugh accuser another extension  https://t.co/hXYHAe1Uin. Hey Chuck, what's the new deadline now?	1	3083
3368	Grassley grants Kavanaugh accuser another extension. This should be the last extension and Senator Grassley should make it Monday. This is just another example of obstructing and delaying.  #ConfirmKavanaugh  https://t.co/yhkBVkuNDz	1	3368
576	Great thread outing the so called random panel of women on @CNN supporting Kavanaugh.  Either @CNN is complicit or they need new producers! I’m leaning towards complicity. https://t.co/v8PP49qWzp	0	576
2743	HERE WE GO - WHAT IS IT WITH SENATORS FROM NEW ENGLAND STATES  Sen. Sheldon Whitehouse, D-R.I., said that “as soon as Democrats get gavels”, the party will investigate the Kavanaugh allegations even if he is confirmed and sitting on the Supreme Court.	1	2743
2956	Has the Kavanaugh Battle Vindicated Trump Voters? #MAGA #Trump #SCOTUS #IStandWithBrett https://t.co/mL9x84hMGU	1	2956
2870	Have the FBI investigate Kavanaugh allegations, law enforcement Democrats urge Trump https://t.co/wOnkLRFLT8	0	2870
695	Here’s a radical Leftist blogger on Twitter admitting that she doesn’t care if some innocent people’s lives are ruined by false allegations. I’ve seen many people on the Left say similar things, especially in light of the Kavanaugh allegations. 1/ https://t.co/cc27VPZ9Va	1	695
3525	How @ChuckGrassley solves problems.  PROBLEM: Lying to the FBI is a crime.  SOLUTION: Don't let Kavanaugh talk to the FBI.	0	3525
2070	How the hell can @ChuckGrassley vet Kavanaugh if he couldn't even vet @GarrettVentry? Just askin'	0	2070
1569	How to force Susan Collins and Lisa Murkowski into killing the Brett Kavanaugh nomination https://t.co/d72MxAjJgE via @PalmerReport	0	1569
3476	I Believe the Supreme Court should be a  \ BALANCED &amp; FAIR. Group of People, So Many Liberals, Conservatives and Moderates. More Point of Views and Ideas could be Discussed. Trump &amp; Co. Want every Decision to Be Decided on How Their Desires &amp; Beliefs	0	3476
3158	I fully agree.  Ford first made very general statement in 2012 when #Kavanaugh name first was raised for #SCOTUS. Why would she wait 5 years before going public on this?  I want justice but it really means she has to come forward and let people look her in the eye and say him https://t.co/kKj2ZCVCRd	0	3158
3433	I have found that some times people find themselves in Church on sunday morning because of what they did  on saturday night!   kavanaugh vote	0	3433
1977	I liked a @YouTube video https://t.co/NSllbBujPh Conservatives Slut-Shaming Kavanaugh Accuser	0	1977
791	I never did, @GOP @GOPChairwoman @FloridaGOPWomen @SenateGOP @HouseGOP.  Why are you trying to normalize attempted rape?  It’s NOT ok!  Not for someone on the Supreme Court, not anyone. https://t.co/pCaUw1gByP	0	791
1995	I would bet that irrespective of who @POTUS nominated, #Democrats had a plan in place to derail the nomination and impede the President in his duties.  The whole #Kavanaugh saga reads like a cheap political novella. The saddes bit is the #media aids them in every step.	1	1995
872	IF THE GOP DOESN'T GET OFF THEIR ASS AND VOTE ON KAVANAUGH - THE GOP WILL PAY  PRICE IN THE MID-TERMS BY SHOWING A HUGH SIGN OF WEAKNESS AGAINST THE DEMOCRATES AND THEY SURE IN HELL ARE COUNTING ON THIS https://t.co/nWl7jZhpHS	1	872
713	INVESTIGATE KAVANAUGH! https://t.co/HGmcvJRcwP	0	713
2196	IT WAS ALL A DEMOCRAT PLOT: Christine Ford Adviser Told Democrats in July Call About Plot to Take Down Kavanaugh (AUDIO) https://t.co/GBwPrwhv3c via @gatewaypundit	1	2196
3107	If Brett Kavanaugh has a calendar showing his whereabouts in 1982, that means he also has all the receipts from when he was treasurer of the 100 Keg Club.	0	3107
689	If Dr Ford was serious about her accusations against Judge K wouldn’t you think she would be anxious to tell her story? Time to end this freak show and vote in Judge Kavanaugh! #stopthenonsense #stoptheleft	1	689
756	If Kavanaugh’s accuser had no political agenda...why did she take her complaint to politicians... instead of law enforcement?	1	756
717	If https://t.co/TVx6nBttUw was so victimized, why did it take 36 years to become an issue? Politics. Ignore this farce, confirm Kavanaugh and tell the Dem Babies to sit down shut up and stop being morons.	1	717
59	If you think this is anything other than a show, a despicable play by you Democrats to try to keep Kavanagh from the Supreme Court you’re to dumb to have an opinion. You don’t give a sh!t when the wife of Keith Ellison accuses him of domestic violence! NO! He’s a democratic	0	59
3417	In any court in this land the Prosecutor always put there case first then the Defense puts there case on.  Ford want Kavanaugh to go first defending himself before she accuse him.  Thats not the way we do things in this Great country.	1	3417
3361	Interesting that Kavanaugh seems to have a slew of former female law clerks! Any guys out there who worked for him? https://t.co/yyHtJu5JoX	1	3361
2500	Is Anyone Doing Anything About The Threats Made Toward Kavanaugh's Wife And Daughters? https://t.co/eJdKXfZPuO via @steadfastloyal	1	2500
3159	It appears Dems will be very busy with impeachment proceedings following mid-term election.  Impeaching President Trump is priority #1. After removing the President from office, impeaching Judge Kavanaugh is priority #2.  What an impressive agenda for advancing our nation.	0	3159
3004	It would be interesting to get @keithellison on the record sharing his thoughts about Christine Blasey Ford's allegation against Kavanaugh.  Some intrepid reporter should pin him down on that.	1	3004
2974	Judiciary chair Grassley tweets apology to Kavanaugh for slightly delaying his confirmation https://t.co/6kO9FrqQM0	0	2974
193	Kavanaugh Has Exposed the Savage Amorality of America's Ruling Class https://t.co/7igLOaKYZy	0	193
900	Kavanaugh accuser Christine Blasey Ford moved 3,000 miles to reinvent her life. It wasn’t far enough. https://t.co/I4PghqKOdj	0	900
3055	Kavanaugh hearing on Thursday - Kavanaugh gone on Saturday /	0	3055
272	Know that most of my few twitter followers don't want to hear this, but another complication will be Ford's husband.   It's going to be \he said/she said\ and then Ford's husband will jump in and claim they've talked about the \Kavanaugh rape\ nightly for years.	1	272
2305	LW: Ex-FBI Assistant Director Says Investigation of Kavanaugh Could 'Be Done in Two Days'  If Trump Stopped Blocking It	0	2305
857	Maryland’s GOP governor shoots down call for criminal investigation into Brett #Kavanaugh sex assault allegations. What are they so afraid of finding, if he is innocent? #VoteTheGOPOut https://t.co/UDQcZfn54W	0	857
1802	New supporter for Kavanaugh accuser pops up – then tries to disappear #LiberalBS Miranda is just after notoriety - Too Many contradictions to Ford's story - #ConfirmJudgeKavanaughNow https://t.co/SAEBDpagyA	1	1802
688	No matter the outcome of the vote on Kavanaugh, you can take to the bank that Ford, her handlers, the Dems, and the Left will NOT investigate, but WILL till end of days call Ford a hero, call Kavanaugh a rapist, and claim that Kavanaugh's appointment is \illegitimate.\ Watch!!! https://t.co/dosMpZ5Qjs	1	688
