text_id,text,party,cap_topic,cluster,membership_strength,display_x,display_y
1158181,"None the less, I think that it is better to be consistent throughout the Bill in the terms that are used.",Lab,20,13,1.0,9.850985,-0.7981791
1177090,This is a vitally needed improvement.,Con,19,13,0.9887354107791388,8.969761,-0.33670884
1186743,We have announced the pilots of the next phase of the national citizen service.,Con,20,-1,0.0,9.83312,-0.9455218
1209932,Gentleman give way?,Lab,99,2,0.8633126089899894,7.201781,-1.5322119
1235866,Lady for giving way again.,Con,99,-1,0.0,7.290738,-1.8637128
1245387,"We need to challenge them, as my hon.",Lab,14,0,0.8349259404997235,6.5417976,-0.1544212
1669054,It is the jumpers-for-goalposts mentality that matters.,Con,3,16,0.7034189922138308,9.005201,-2.8049467
1824232,Best has a series of subcontractors that provide services to the hon.,LibDem,1,0,1.0,6.1437283,-0.34475902
1937993,That will help to enhance the power of patients to get the GP of their choice and preference.,Con,3,7,0.967547658781753,10.723298,-4.701641
2047875,"Gentleman on another occasion, with great anticipation.",,6,2,1.0,7.2404394,-1.5431578
2410717,"The family then suffered again, when the father-in-law received a death threat and not long afterwards suffered a fatal heart attack-yet another tragedy for the family.",Con,19,12,0.6769498871496596,9.682372,-3.6824617
2605149,"As the Secretary of State said, this is a bacterium that affects humans, and I have had family members just one generation ago who suffered from TB with lifelong consequences.",Con,4,7,1.0,10.9760475,-5.171172
3096488,"After changing how they worked, nurses spent 90% of their time with patients.",Con,3,7,0.945771709343253,10.837612,-4.471104
3113203,On the London-Portsmouth line the discomfort debate centres on the vexed matter of the blue 450 Desiro carriages.,Con,10,21,0.50391076536693,13.727136,-2.6676877
3135094,It must therefore accept that its own decision on gender in the ministry is set within a broader process of discernment within the Anglican communion and the whole Church of God.,Con,20,14,0.8443046934829341,9.1477585,-2.0307605
3486,My story about Edinburgh could be told of other services from elsewhere in Scotland.,Lab,10,20,0.8673864384655914,13.912195,-3.6400077
40147,I do not think it necessary to be either Eurosceptic or fiscally conservative to believe that there are better ways to allocate our finite resources.,Con,19,9,0.7245139841816207,11.6299,0.43782848
59332,"Given the need to try to secure not least the support of Chancellor Merkel, I would have thought a more judicious approach might have been to try to ensure the co-operation and engagement of Berlin at an earlier stage in the process.",Lab,19,-1,0.0,10.951234,-0.040596474
74207,"The Cheshire service, like many other authorities, has a resilience partner, its neighbouring service in north Wales.",LibDem,12,7,0.6590537916879803,10.5836735,-4.3642693
78780,Member for Hackney North and Stoke Newington asked a specific question about whether the information provided in Scotland and Wales is available.,LibDem,3,-1,0.0,13.098268,-4.402081
98879,The motion covers the interests of our 18 air ambulance services across England.,Lab,12,7,1.0,10.5052185,-4.550973
100641,"In our own splendid opening ceremony, was not the flag of Greece raised and the Greek national anthem played?",Lab,20,9,0.5853782434169641,11.984729,1.1937196
103241,"My hon. and learned Friend the Member for Harborough made the point about the terrible tragedy in Wales, during which patients have been brought to Glenfield.",Con,3,16,0.6135266244430343,8.689532,-3.4615674
161715,We have seen an 8% cut to the NHS budget in Wales carried through by Labour.,Con,3,19,0.9351403769074306,11.963743,-3.8288655
167950,"I will echo my colleagues' sentiments about the quality of the consultation process, but I want to give a view from the eastern part of the conurbation, Tameside, and make a couple of additional observations.",Lab,3,13,0.8294754620751901,9.988045,-4.243048
171478,"Gentleman is going to talk about Wales, 90% of patients get their treatment within that target, compared with 84% here, so let me save him some time and bother.",Lab,3,7,0.9267100530822252,10.759957,-4.761193
179399,"Friend the Member for North Norfolk, who takes it extremely seriously and is committed to raising the matter with NHS England before it makes a decision at its board meeting on 17 December.",Con,3,16,0.7363466434075068,8.370291,-3.385473
27318,This is because they have no profit!,Con,15,-1,0.0,12.44323,-2.169288
48469,That role should be recognised and taken fully into consideration by the MOD.,Con,16,-1,0.0,9.379109,-2.0261238
255229,"If it is pressed to a Division, my party will support it.",LibDem,15,15,1.0,8.51413,-1.051509
412495,I can certainly assure the hon.,Lab,19,0,0.8349259404997235,6.4431005,-0.22686619
460394,We have to take a view across the entire population and to consider what will be fair to all generations and sustainable in the long term.,Lab,13,18,1.0,11.771593,-1.4235715
510658,I completely agree.,Lab,1,0,0.3142861841294914,7.1632915,0.13133705
587235,"That is why we have given it support, and why I am so disappointed that the hon.",Lab,99,0,0.7839151240481077,6.5866537,-0.091467015
799548,"Between May and June, only one quarter of the quantity required to operate it at full capacity was allowed through.",Lab,19,-1,0.0,10.360046,-1.7070998
926575,I assure the hon.,Con,12,0,0.8349259404997235,6.3941116,-0.2470622
1206054,"In fact, that argument is a complete red herring.",Con,12,13,0.8655867576568009,8.932196,-0.28372836
1262054,Those unreasonable actions defy common sense and undermine how HMRC operates and the tax system.,Con,1,-1,0.0,10.760061,-2.0625143
1304144,It was there; I assure him.,LibDem,12,13,1.0,7.8112,-0.24242
1374336,"I gather that it has picked up again to about 75% of its price before the disease�s outbreak, but I recognise fully that it is an issue.",Con,3,7,0.7004942997573859,11.115075,-5.096761
1460822,"In my view, that is certainly a very good start.",Con,2,13,1.0,8.492165,-0.26005584
1477443,They do not need to see cruelty to animals in the circus.,Lab,4,-1,0.0,10.524502,-1.9255114
2220520,I am very relaxed about it.,Con,14,0,0.3248802835765773,6.7052927,-0.30532283
2584447,This will help HS2 Ltd better to understand the impacts of the scheme on farmers in my hon.,Con,4,-1,0.0,12.1810255,-1.9770894
2600807,I have talked to small generators-new entrants to the market.,LibDem,8,17,0.9284955119143291,12.855231,-1.3702378
2906849,"The issue is not all about traditional bricks and mortar, and a fair system should recognise that.",Con,15,13,1.0,10.3232,-0.9931639
2998442,"Realistically, we are starting a process; it is important that a political process is started and then pursued.",Con,19,-1,0.0,9.880229,-0.322315
3006125,I assure hon.,Con,99,0,0.8349259404997235,6.411324,-0.21940169
3146257,"”, and asked us to produce it.",Lab,8,13,0.9968467879700129,8.721781,-0.14962988
3252789,I completely agree with the hon.,Con,3,0,0.5202158851895088,6.787544,0.090625204
3504847,"He said, “This is not news, Mr Brine,” and I completely agree.",Con,10,-1,0.0,9.677059,-0.27478424
42512,"Gentleman not what I think, but what assistant commissioner Nicholas Elliot QC concluded after he had heard evidence from political parties.",Lab,20,2,1.0,7.4036226,-1.3592546
63648,"I cannot guarantee that that will fall within the scope of the Calman-like process, but I assure him that I will take into consideration any representations that he or any other Member wishes to make to the Wales Office.",Con,21,4,0.9414152990952354,12.114168,-4.5716963
84890,We expect that around 90% of those who presently receive ESA on youth grounds will be eligible for income-related ESA.,Con,6,-1,0.0,9.807601,-5.4247346
108264,It is a matter of pride that Croatia is taking its place in that process.,LibDem,19,-1,0.0,11.810306,2.0980926
110050,"If fishermen have no quota to land that cod, it will end up back in the sea.",SNP,4,5,1.0,13.968497,-0.9311064
116909,"It is a shame there is no one from Ukraine present to speak up for themselves-no disrespect to Ukraine, but that matter could be taken up in another place, namely Ukraine.",Lab,19,10,1.0,10.868186,2.2522697
135969,Friend the Member for Ogmore (Huw Irranca-Davies) spoke about the preparation that was done to allow the Agricultural Wages Board to remain in Wales.,Lab,21,4,0.6381128857594045,11.855466,-4.501479
107037,"Discussions are ongoing, and we are awaiting data to show where the shortage of places is.",Lab,6,-1,0.0,9.517956,-0.85155886
174306,I agree.,Con,20,0,0.39816588941948,7.1216636,0.13728559
331551,"Members have mentioned Jobcentre Plus, and it is my experience that even when a young adult is provided with a contact at Jobcentre Plus who is said to have had the relevant training, communication is still difficult-that is probably the politest way to put it-for whatever reason.",LibDem,3,12,0.9364975337615682,10.570964,-3.54037
360151,Gentlemen for the amendment.,Lab,99,2,0.6817246096195806,7.6176834,-1.2111548
678480,"I am about to become what we like to call “an ordinary person” and, as such, my view of these matters is liable to be quite different from the one that I have as the single Member for my constituency sitting in this place.",Lab,20,15,1.0,8.644973,-1.2658967
747002,"Gentleman asked some specific questions, including about what consultations and discussions there were with Mauritius.",Lab,19,2,1.0,7.405186,-1.3242651
804842,"Friend the Leader of the House, who was here earlier, has been speaking with IPSA regularly about any concerns raised by Members regarding their ability to do their job, and I know that he will continue to do so.",Con,20,-1,0.0,8.788939,-2.6640353
812930,I agree with the hon.,Lab,16,0,0.7046674279767026,6.656186,0.010933349
885978,That is often forgotten on the Labour Benches.,Con,20,-1,0.0,11.384371,-2.072521
914736,It would be more attractive if the redundancies that are being discussed were voluntary.,Con,20,-1,0.0,11.028671,-2.710335
986454,This is an incredibly serious debate and I would like to address what I believe are important points raised on both sides of the House.,Lab,15,13,1.0,8.785691,-0.48140737
995316,What discussions has the Minister had with the business community on the implementation of flexible parental leave?,Con,5,12,0.6649670550928529,10.051044,-3.2637305
1048723,"Frankly, he hides his light under a bushel.",Lab,7,-1,0.0,8.047598,-0.8940273
1102289,I make this simple point: what would Labour have cut?,Con,12,-1,0.0,11.685685,-2.2849922
1127735,Gone!,Lab,99,-1,0.0,7.6398883,-0.81803364
1317981,I agree with my hon.,Lab,99,0,0.39816588941948,6.804895,0.12206013
1350450,"We have been piloting migration from incapacity benefit in Burnley and Aberdeen, and are learning lessons from those pilots.",LibDem,2,-1,0.0,13.679756,-2.8538034
1390949,"Clearly, if pupils are no longer being excluded as an alternative provision referral is being made, it is important that that is properly monitored and followed.",Lab,6,12,1.0,10.285781,-3.5279315
1665189,I agree with him about that.,Con,19,0,0.29495722934498525,7.159641,0.13998729
1714930,"Gentleman highlighted, which is the move from 16 to 24 hours.",Lab,5,2,0.8501779892264505,7.4419446,-1.6743191
1900469,That would be a self-defeating proposal.,Lab,4,13,1.0,9.343327,-0.5118309
2098417,That is not consultation.,Lab,3,13,0.8216127676699831,10.057504,-4.181432
2127542,"I have already mentioned the opportunity for Members to talk to Ministers about this, but in addition, I hope that Members will recognise that this is the sort of issue that is worth raising in the pre-recess Adjournment debate on Tuesday week.",Con,20,-1,0.0,9.506406,-0.89631873
